,title,id,developer
4279,The Last NightMary - A Lenda do Cabeça de Cuia,407300.0,Submersivo Game Studio
4280,Among the Heavens,409380.0,"Jetdogs Studios,CorePunch Gamestudio"
4281,AGON - The Lost Sword of Toledo,410130.0,Private Moon Studios
4282,Legend (1994),412380.0,Arcade Zone
4283,Bloxitivity,236010.0,55 Revolver
4284,Assassins vs Pirates,425150.0,DEADBIT
4285,Army of Tentacles: (Not) A Cthulhu Dating Sim,427930.0,Stegalosaurus Game Development
4286,Zeus vs Monsters - Math Game for kids,444430.0,Peaksel D.O.O. Nis
4287,Sophie's Curse,446380.0,TrerPlay
4288,Doctor Watson - Treasure Island,446430.0,United Independent Entertainment GmbH
4289,Bacteria,448470.0,Sometimes You
4290,The Big Elk,449440.0,Anatoliy Loginovskikh
4291,Ember Kaboom,451000.0,Josh Koenig (Slashandz)
4292,Gravity Den,454970.0,DiPi Games
4293,Odd||Even,455940.0,irritatingFLY studio
4294,Super Blue Fighter,463180.0,Herrero Games
4295,GOD's DEATH,466580.0,Marco Tancredi
4296,Rogue Port - Red Nightmare,467310.0,Sunight Games
4297,Where's My Helmet?,470450.0,Mega Boss Game Studio
4298,Antiflux,470760.0,UAA Software
4299,NEO-NOW!,503420.0,ma_mutte
4300,Cubway,511160.0,Armnomads LLC
4301,The Last Door - Collector's Edition,284390.0,The Game Kitchen
4302,Press X to Not Die,402330.0,All Seeing Eye Games
4303,Deep Space Dash,493650.0,Delusional Games
4304,MetaHuman Inc.,426330.0,Choice of Games
4305,Cats are Liquid,498330.0,Last Quarter Studios
4306,Lantern Forge,314380.0,Hearthfire Studios
4307,Wurm Unlimited,366220.0,Code Club AB
4308,Wayward,379210.0,Unlok
4309,Supreme Ruler 1936,244410.0,BattleGoat Studios
4310,Cossacks: Art of War,4870.0,GSC Game World
4311,American Conquest: Fight Back,115220.0,GSC Game World
4312,Battlevoid: Harbinger,396480.0,Bugbyte Ltd.
4313,Gray Matter,260570.0,WizarBox Production
4314,LocoCycle,224040.0,Twisted Pixel Games
4315,Return to Mysterious Island,277110.0,Kheops Studio
4316,Ludwig,263120.0,ovos
4317,Year Walk,269050.0,Simogo
4318,Qvadriga,297760.0,Turnopia
4319,The Counting Kingdom,302750.0,Little Worlds Interactive
4320,Celestial Command,330460.0,"Romenics,Artaani,Riya"
4321,Corgi Warlock,414920.0,Xander's Corgi Arcade
4322,Homesick,244910.0,Lucky Pause
4323,35MM,466500.0,Носков Сергей
4324,Tryst,208460.0,BlueGiant Interactive
4325,PRICE,465520.0,YETU GAME
4326,RymdResa,269690.0,Morgondag
4327,Mashed,281280.0,Supersonic Software
4328,LocoSoccer,396360.0,Startreming
4329,"Spy Fox 3 ""Operation Ozone""",292260.0,Humongous Entertainment
4330,Spy Fox In: Cheese Chase,292280.0,Humongous Entertainment
4331,Spy Fox In: Hold the Mustard,292300.0,Humongous Entertainment
4332,Space Empires IV Deluxe,1610.0,Malfador Machinations
4333,BloodRayne,3810.0,Terminal Reality
4334,BloodRayne 2,3820.0,Terminal Reality
4335,Advent Rising,3800.0,GlyphX Games
4336,Zen of Sudoku,4900.0,Unknown Worlds Entertainment
4337,Culpa Innata,12310.0,Momentum Digital Media Technologies
4338,The Club™,10460.0,Bizarre Creations
4339,Cold Fear™,15270.0,Darkworks
4340,Chaos Theory,16500.0,blurredVision
4341,Virtual Villagers: The Lost Children,16110.0,Last Day of Work
4342,Fish Tycoon,16130.0,Last Day of Work
4343,Virtual Villagers - The Secret City,16180.0,Last Day of Work
4344,Petz® Horsez® 2,15160.0,Ubisoft
4345,Jack Keane,12340.0,Deck13
4346,Gravitron 2,21300.0,Dark Castle Software
4347,The Sum of All Fears,19810.0,Red Storm Entertainment
4348,Brain Spa,15350.0,Ubisoft
4349,Exodus from the Earth,12390.0,Parallax Arts Studio
4350,Starscape,20700.0,Moonpod
4351,Mayhem Intergalactic,18600.0,Inventive Dingo
4352,Driver® Parallel Lines,21780.0,Ubisoft Reflections
4353,Ceville,23460.0,Realmforge Studios
4354,Drug Wars,26300.0,Paleo Entertainment
4355,Summer Athletics,27200.0,49 Games
4356,Raycatcher,32000.0,"Thinking Studios,Slam Dunk Studios"
4357,Legend - Hand of God,12630.0,Master Creating
4358,Restaurant Empire II,32900.0,Enlight Software Limited
4359,Port Royale 2,12470.0,Ascaron Entertainment ltd.
4360,Ankh 2: Heart of Osiris,12440.0,Deck 13
4361,Ankh 3: Battle of the Gods,12450.0,Deck 13
4362,Light of Altair,34500.0,SaintXi
4363,Delta Force Xtreme 2,32610.0,NovaLogic
4364,Delta Force,32620.0,NovaLogic
4365,Delta Force 2,32630.0,NovaLogic
4366,Delta Force Land Warrior,32640.0,NovaLogic
4367,Delta Force: Task Force Dagger,32650.0,NovaLogic
4368,Delta Force: Xtreme,32660.0,NovaLogic
4369,Delta Force: Black Hawk Down,32670.0,NovaLogic
4370,Delta Force — Black Hawk Down: Team Sabre,32680.0,Ritual Entertainment
4371,Armored Fist 3,32710.0,NovaLogic
4372,F-16 Multirole Fighter,32720.0,NovaLogic
4373,F-22 Lightning 3,32730.0,NovaLogic
4374,MiG-29 Fulcrum,32740.0,NovaLogic
4375,Comanche 4,32750.0,NovaLogic
4376,Tachyon: The Fringe,32760.0,NovaLogic
4377,Armed and Dangerous®,6090.0,Planet Moon Studios
4378,Kuros,36240.0,Sandlot Games
4379,Tradewinds Caravans + Odyssey Pack,36130.0,Sandlot Games
4380,Cake Mania Collection,36180.0,Sandlot Games
4381,Monster Mash,36210.0,Sandlot Games
4382,Angle of Attack,36900.0,3000AD
4383,Time of Shadows,33550.0,"SkyFallen Entertainment,1C Company,1C-SoftClub"
4384,Joint Operations: Combined Arms Gold,32770.0,NovaLogic
4385,Lucidity™,32410.0,LucasArts
4386,Cricket Revolution,25500.0,Mindstorm Studios
4387,Combat Wings: Battle of Britain,34820.0,City Interactive
4388,Project Freedom,34810.0,City Interactive
4389,Secret Files 2: Puritas Cordis,40340.0,Animation Arts
4390,Massive Assault,34630.0,Wargaming.net
4391,Massive Assault: Phantom Renaissance,34640.0,Wargaming.net
4392,Fatale,27050.0,Tale of Tales
4393,Doom Rails,41400.0,"Dream Forge Entertainment, LLC"
4394,Crash Time 3,33620.0,Synetic
4395,Build-A-Lot,38080.0,Hip Soft
4396,Build-A-Lot 2: Town of the Year,38090.0,Hip Soft
4397,Build-A-Lot 3: Passport to Europe,38100.0,Hip Soft
4398,Build-A-Lot 4: Power Source,38110.0,Hip Soft
4399,Hotel Giant 2,38230.0,"Enlight Software Limited, PerspectX"
4400,The Otherside: Realm of Eons,47520.0,Vogat Interactive
4401,Mishap: An Accidental Haunting,47500.0,Virtual Prophecy Entertainment
4402,Farm Frenzy 2,38130.0,Alawar
4403,Farm Frenzy: Pizza Party,38140.0,Alawar
4404,Farm Frenzy 3,38150.0,Alawar
4405,Farm Frenzy 3: American Pie,38160.0,Alawar
4406,Super Laser  Racer,44100.0,New Star Games Ltd
4407,Cradle of Rome,38170.0,Awem Studio
4408,Cradle of Persia,38180.0,Awem Studio
4409,Romance of Rome,38190.0,Awem Studio
4410,SlamIt Pinball Big Score,12430.0,Technetium Games
4411,Fluttabyes,23150.0,Red Chain Games Ltd.
4412,Azada,7340.0,Big Fish Games
4413,Dimensity,46720.0,Dagger Games
4414,Biozone,19080.0,G5 Entertainment
4415,Rocket Knight,19030.0,Climax Studios
4416,Escape From Paradise,47110.0,Gogii
4417,Escape From Paradise 2,47120.0,Gogiii
4418,Book of Legends,47130.0,Gogii
4419,Voodoo Dice,48150.0,Exkee
4420,Blacklight: Tango Down,27330.0,Zombie Studios
4421,Trainz Settle and Carlisle,24650.0,N3V Games
4422,Swarm Arena,46600.0,Dedication Games
4423,Trainz: Classic Cabon City,24640.0,N3V Games
4424,Lost Horizon,40350.0,Animation Arts
4425,Haunted House™,9960.0,ImagineEngline
4426,Diamond Dan,70500.0,GrendelGames
4427,Governor of Poker 2,70200.0,I Sioux Game Productions B.V.
4428,Tommy Tronic,41660.0,Oasis Games
4429,Winter Voices,72900.0,inner seas
4430,Pat &amp; Mat,65710.0,Centauri Production
4431,Pound of Ground,33980.0,Centauri Production
4432,Alternativa,33990.0,Centauri Production
4433,Depths of Peril,23600.0,Soldak Entertainment
4434,Blue Toad Murder Files™: The Mysteries of Little Riddle,90400.0,Relentless Software
4435,Zeit²,33390.0,Brightside Games
4436,Drawn®: The Painted Tower,51060.0,Big Fish Studios
4437,Nexus - The Jupiter Incident,6420.0,"Mithis Games,THQ Nordic"
4438,Yar's Revenge,99120.0,Killspace Entertainment
4439,Dungeons and Dragons: Daggerdale,99100.0,Bedlam Games
4440,Death and the Fly,41680.0,Independent Programmist Group
4441,Alter Ego,63110.0,bitComposer Games
4442,Eschalon: Book I,25600.0,Basilisk Games
4443,Eschalon: Book II,25620.0,Basilisk Games
4444,A.I.M. Racing,46200.0,SkyRiver Studios
4445,Supreme Ruler: Cold War,73220.0,BattleGoat Studios
4446,Nancy Drew®: The Captive Curse,42220.0,HeR Interactive
4447,Legend of Fae,109200.0,Endlessfluff Games
4448,Data Jammers: FastForward,110500.0,Digital Eel
4449,Off-Road Drive,200230.0,1C-Avalon
4450,Dead Mountaineer's Hotel,10230.0,Electronic Paradise
4451,Alien Zombie Megadeath,110610.0,PomPom
4452,PT Boats: Knights of the Sea,10250.0,Studio4
4453,PT Boats: South Gambit,10260.0,studio4
4454,inMomentum,110400.0,Digital Arrow
4455,Nancy Drew®: Alibi in Ashes,202670.0,HeR Interactive
4456,Mutant Storm: Reloaded,110630.0,PomPom Games
4457,SATAZIUS,203990.0,ASTRO PORT
4458,Pineapple Smash Crew,204390.0,RichMakeGame
4459,Chuzzle Deluxe,3310.0,"PopCap Games, Inc."
4460,Zuma Deluxe,3330.0,"PopCap Games, Inc."
4461,AstroPop Deluxe,3340.0,"PopCap Games, Inc."
4462,Bejeweled Deluxe,3350.0,"PopCap Games, Inc."
4463,Big Money! Deluxe,3360.0,"PopCap Games, Inc."
4464,Dynomite Deluxe,3380.0,"PopCap Games, Inc."
4465,Hammer Heads Deluxe,3400.0,"PopCap Games, Inc."
4466,Heavy Weapon Deluxe,3410.0,"PopCap Games, Inc."
4467,Iggle Pop Deluxe,3420.0,"PopCap Games, Inc."
4468,Pizza Frenzy Deluxe,3430.0,"PopCap Games, Inc."
4469,Rocket Mania Deluxe,3440.0,"PopCap Games, Inc."
4470,Typer Shark! Deluxe,3450.0,"PopCap Games, Inc."
4471,Talismania Deluxe,3460.0,"PopCap Games, Inc."
4472,Venice Deluxe,3490.0,"Retro64, Inc."
4473,Mystery P.I.™ - The Lottery Ticket,3500.0,SpinTop Games
4474,Amazing Adventures The Lost Tomb™,3510.0,SpinTop Games
4475,Mystery P.I.™ - The Vegas Heist,3520.0,SpinTop Games
4476,Amazing Adventures Around the World,3530.0,SpinTop Games
4477,Bejeweled Twist,3560.0,"PopCap Games, Inc."
4478,Mystery P.I.™ - The New York Fortune,3570.0,SpinTop Games
4479,The Wizard's Pen™,3580.0,"PopCap Games, Inc."
4480,Mystery P.I. - Lost in Los Angeles,3610.0,SpinTop Games
4481,Space Ark,19320.0,Strawdog Studios Ltd
4482,City Life 2008,4460.0,Monte Cristo
4483,1000 Amps,205690.0,Brandon Brizzi
4484,Bumbledore,207710.0,Nimbly Games
4485,Silent Hunter®: Wolves of the Pacific,15200.0,Ubisoft Romania
4486,Silent Hunter®: Wolves of the Pacific U-Boat Missions,15240.0,Ubisoft Romania
4487,Naval War: Arctic Circle,200050.0,Turbo Tape Games
4488,Scary Girl,202370.0,TikGames
4489,Deep Black: Reloaded,204760.0,Biart
4490,Colour Bind,208710.0,Finn Morgan
4491,BRAINPIPE: A Plunge to Unhumanity,35800.0,Digital Eel
4492,Everyday Genius: SquareLogic,32150.0,TrueThought
4493,Avernum 4,206020.0,Spiderweb Software
4494,Avernum 5,206040.0,Spiderweb Software
4495,Avernum 6,206060.0,Spiderweb Software
4496,Alien Shooter 2 Conscription,211010.0,Sigma Team Inc.
4497,Ironclads: American Civil War,46700.0,Totem Games
4498,Ironclads: High Seas,46710.0,Totem Games
4499,Ironclads: Schleswig War 1864,46760.0,Totem Games
4500,Ironclads: Anglo Russian War 1866,46830.0,Totem games
4501,Ironclads: Chincha Islands War 1866,46840.0,Totem Games
4502,realMYST,63600.0,Cyan Worlds
4503,URU: Complete Chronicles,63650.0,Cyan Worlds
4504,Myst: Masterpiece Edition,63660.0,Cyan Worlds
4505,Myst V,208110.0,Cyan Worlds
4506,The Clockwork Man,111000.0,Total Eclipse
4507,The Clockwork Man: The Hidden World,111010.0,Total Eclipse P.C.
4508,Star Wolves,46270.0,X-Bow Software
4509,Reign: Conflict of Nations,46380.0,Lesta Studio
4510,Nancy Drew®: Danger by Design,31800.0,HeR Interactive
4511,Nancy Drew®: Last Train to Blue Moon Canyon,31810.0,HeR Interactive
4512,Nancy Drew®: The Haunted Carousel,31820.0,HeR Interactive
4513,Nancy Drew®: Curse of Blackmoor Manor,31830.0,HeR Interactive
4514,Nancy Drew®: Danger on Deception Island,31840.0,HeR Interactive
4515,Nancy Drew®: Ghost Dogs of Moon Lake,31850.0,HeR Interactive
4516,Nancy Drew®: Legend of the Crystal Skull,31860.0,HeR Interactive
4517,"Nancy Drew® Dossier: Lights, Camera, Curses!",31870.0,HeR Interactive
4518,Nancy Drew®: Secret of the Old Clock,31880.0,HeR Interactive
4519,Nancy Drew®: The Creature of Kapu Cave,31900.0,HeR Interactive
4520,Nancy Drew®: The Haunting of Castle Malloy,31910.0,HeR Interactive
4521,Nancy Drew®: The White Wolf of Icicle Creek,31930.0,HeR Interactive
4522,Nancy Drew®: Ransom of the Seven Ships,31980.0,HeR Interactive
4523,Nancy Drew®: Secrets Can Kill REMASTERED,42210.0,HeR Interactive
4524,Nancy Drew®: Trail of the Twister,42230.0,HeR Interactive
4525,Nancy Drew®: Warnings at Waverly Academy,43600.0,HeR Interactive
4526,Nancy Drew®: Shadow at the Water's Edge,200080.0,HeR Interactive
4527,MDK2 HD,213350.0,Overhaul Games
4528,Check vs Mate,211070.0,Targem Games
4529,Miner Wars Arena,219070.0,Keen Software House
4530,Kaptain Brawe: A Brawe New World,65080.0,Cateia Games
4531,Shad'O,215770.0,Okugi Studio
4532,ETHER VAPOR Remaster,214570.0,Edelweiss
4533,AVSEQ,207670.0,Big Robot Ltd
4534,Space Giraffe,27800.0,Llamasoft LTD
4535,Rotastic,204580.0,Dancing Dots
4536,Secret Files 3,216210.0,Animation Arts
4537,Karateka,217270.0,Liquid Entertainment
4538,Aerofly FS 1 Flight Simulator,214130.0,IPACS
4539,Clan of Champions,206230.0,ACQUIRE Corp.
4540,Sugar Cube: Bittersweet Factory,212110.0,Turtle Cream
4541,Memento Mori,200490.0,Bohemia Interactive
4542,Sea Dogs: To Each His Own - Pirate Open World RPG,223330.0,BlackMark Studio
4543,Mata Hari,18480.0,4Head Studios
4544,Star Wolves 2,46280.0,X-Bow Software
4545,Hinterland,17140.0,"Tilted Mill Entertainment, Inc."
4546,Battleship,227900.0,"Sperasoft, Inc."
4547,Angelica Weaver: Catch Me When You Can,218700.0,MumboJumbo
4548,Bientôt l'été,229600.0,Tale of Tales
4549,DIVO,230760.0,Internal Games
4550,MUD Motocross World Championship,226780.0,Milestone S.r.l.
4551,Armada 2526 Gold Edition,229970.0,Ntronium Games
4552,Judge Dredd: Dredd vs. Death,3710.0,Rebellion
4553,Slam Bolt Scrappers,96900.0,Fire Hose Games
4554,Scrabble,234100.0,"Sperasoft, Inc."
4555,Power of Defense,60700.0,4sdk
4556,Poöf,243280.0,Arkedo
4557,Hexodius,236490.0,Brain Slap Studio
4558,MotoGP™13,240600.0,Milestone S.r.l.
4559,Storm,231020.0,Eko Software
4560,Legends of Dawn Reborn,403200.0,Dreamatrix
4561,Face Noir,244690.0,Mad Orange
4562,Sacraboar,40500.0,Makivision Games
4563,BeatBlasters III,246800.0,Chainsawesome Games
4564,Recruits,246880.0,"QUByte Interactive,Commotion Games Pty Ltd"
4565,UnderRail,250520.0,Stygian Software
4566,Croixleur Sigma,250640.0,souvenir circ.
4567,Bunny Must Die! Chelsea and the 7 Devils,250660.0,Platine Dispositif
4568,Escape Goat,251370.0,MagicalTimeBean
4569,Constant C,251510.0,"International Games System, Co., LTD."
4570,Chainsaw Warrior,251710.0,Auroch Digital
4571,Qbeh-1: The Atlas Cube,252550.0,Liquid Flower
4572,Bus-Simulator 2012,253770.0,TML Studios
4573,Crusaders: Thy Kingdom Come,24410.0,NeocoreGames
4574,For The Glory: A Europa Universalis Game,42810.0,Crystal Empire Games
4575,Arsenal of Democracy: A Hearts of Iron Game,42850.0,BL-Logic
4576,MoonBase Commander,254880.0,Humongous Entertainment
4577,Pro Cycling Manager 2014,255260.0,Cyanide Studio
4578,Adventure Park,256050.0,b-Alive
4579,Inherit the Earth: Quest for the Orb,257260.0,The Dreamers Guild
4580,Signal Ops,257770.0,Space Bullet Dynamics Corporation
4581,Eschalon: Book III,257870.0,Basilisk Games
4582,Alone in the Dark: The New Nightmare,259190.0,"Darkworks,Spiral House"
4583,Guise Of The Wolf,259640.0,FUN Creators
4584,Nightmares from the Deep: The Cursed Heart,259740.0,Artifex Mundi
4585,Home Sheep Home 2,259810.0,Aardman Animations
4586,Wooden Sen'SeY,259830.0,Upper Byte
4587,Farming Giant,259910.0,Actalogic
4588,Bedlam,261490.0,RedBedlam
4589,Journal,261680.0,Locked Door Puzzle
4590,Humans Must Answer,261740.0,Sumom Games
4591,Iron Soul,262080.0,BluBee Games
4592,Rollers of the Realm,262470.0,Phantom Compass
4593,Freedom Fall,262770.0,Stirfire Studios
4594,The Journey Down: Chapter Two,262850.0,SkyGoblin
4595,Super Chain Crusher Horizon,262920.0,"Mindware Co.,Ltd."
4596,C-RUSH,262980.0,Artnumeris
4597,Bot Colony,263040.0,North Side
4598,9.03m,263100.0,Space Budgie
4599,Postmortem: One Must Die (Extended Cut),263140.0,Unbound Creations
4600,Final Rush,263480.0,Strike Games
4601,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,263680.0,Semaphore
4602,Spaceforce Constellations,263800.0,Dreamatrix
4603,Red Baron Pack,263940.0,Mad Otter Games
4604,Son of Nor,264000.0,stillalive studios
4605,Vangers,264080.0,K-D Lab
4606,Racecraft,346610.0,Vae Victis Games
4607,Captain Morgane and the Golden Turtle,264320.0,WizarBox
4608,Major Mayhem,264340.0,Rocket Jump
4609,A-Men,264460.0,Bloober Team SA
4610,Archon Classic,65400.0,React Games
4611,Football Club Simulator - FCS 18,324090.0,FCS - Football Team
4612,Worlds of Magic,265970.0,Wastelands Interactive
4613,Planar Conquest,449300.0,Wastelands Interactive
4614,Rogue's Tale,265990.0,Epixx.org
4615,Into the Dark: Ultimate Trash Edition,266050.0,Homegrown Games
4616,The Labyrinth of Time,266980.0,Terra Nova Development
4617,Ground Pounders,267730.0,Kerberos Productions Inc.
4618,Let's Sing,268260.0,Voxler Games
4619,High Strangeness,268340.0,"Barnyard Intelligence Games,Crystal Labs"
4620,Krautscape,268360.0,"Mario von Rickenbach,Playables"
4621,Orc Attack: Flatulent Rebellion,268520.0,Casual Brothers
4622,Science Girls,269010.0,Spiky Caterpillar
4623,Voice of Pripyat,269530.0,Slav Pankratov
4624,Spate,269810.0,Eric Provan - Ayyo Games
4625,Infinite Space III: Sea of Stars,269990.0,Digital Eel
4626,The Forest of Doom,270490.0,Tin Man Games
4627,Long Night,270590.0,Trickster Face
4628,Transport Giant,271370.0,United Independent Entertainment GmbH
4629,Tribloos 2,271550.0,BumpkinBrothers
4630,Dreamscape,271990.0,Aldorlea Games
4631,Aveyond 3-1: Lord of Twilight,272010.0,"Amaranth Games, LLC"
4632,Pro Rugby Manager 2015,273030.0,Cyanide
4633,Gunhound EX,273240.0,"Dracue, Co. ltd"
4634,Steam Bandits: Outpost,261350.0,Iocaine Studios
4635,The Graveyard,27020.0,Tale of Tales
4636,Zombie Tycoon 2: Brainhov's Revenge,252270.0,Frima Studio
4637,Extreme Roads USA,273740.0,United Independent Entertainment GmbH
4638,Forestry 2017 - The Simulation,273800.0,"Joindots,SilentFuture"
4639,Aviator - Bush Pilot,273830.0,Netmin Games
4640,Ski-World Simulator,273850.0,United Independent Entertainment GmbH
4641,Snowcat Simulator,273860.0,United Independent Entertainment GmbH
4642,Jet Car Stunts,274880.0,GRIP Digital s.r.o.
4643,Alone in the Dark: Illumination™,275060.0,Pure FPS
4644,realMyst: Masterpiece Edition,244430.0,Cyan
4645,Victorian Admirals,275310.0,Totem Games
4646,Anmynor Puzzles,275330.0,Pyxel Arts
4647,Sentinel 3: Homeworld,275350.0,Origin8
4648,7 Wonders of the Ancient World,275810.0,MumboJumbo
4649,Kingdom Tales,276440.0,Cateia Games
4650,Tales From The Dragon Mountain: The Strix,277540.0,Cateia Games
4651,Where Angels Cry,277560.0,Cateia Games
4652,Panzer Tactics HD,277630.0,Sproing
4653,A-Train 9 V4.0 : Japan Rail Simulator,278550.0,ARTDINK
4654,IHF Handball Challenge 14,279460.0,Neutron Games GmbH
4655,Abalone,279480.0,Games Up
4656,Nicolas Eymerich - The Inquisitor - Book 1 : The Plague,279500.0,Ticonblu
4657,Rage Runner,279520.0,Hypercane Studios
4658,Pretentious Game,279540.0,Keybol
4659,Dracula 4 and  5 - Special Steam Edition,279560.0,Koalabs
4660,Uprising44: The Silent Shadows,280380.0,DMD Enterprise
4661,Danmaku Unlimited 2,280560.0,Doragon Entertainment
4662,Dark Shadows - Army of Evil,280640.0,Burian Media Enterprises
4663,Foosball - Street Edition,280830.0,"Yuisy,Exkee"
4664,Ghostship Aftermath,280890.0,ShaunTWilliams
4665,Reversion - The Meeting (2nd Chapter),281060.0,3f Interactive
4666,BloodRayne Betrayal,281220.0,Abstraction Games
4667,Adventure Chronicles: The Search For Lost Treasure,281240.0,Gogii
4668,Desert Gunner,281260.0,Digital Fusion
4669,D.W.A.R.F.S.,281560.0,ZSK Progres s.c.
4670,Wings Over Europe,281580.0,Third Wire Productions
4671,Munin,281750.0,Gojira
4672,Explodemon,281820.0,Curve Studios
4673,4PM,281840.0,Bojan Brbora
4674,Splatter - Zombie Apocalypse,281920.0,Dreamworlds
4675,The Battle of Sol,282620.0,"Bit Planet Games, LLC"
4676,Warring States,282680.0,polynation games ltd
4677,Zooloretto,283450.0,Witan Game Production House
4678,The Secret Of Hildegards,283470.0,Komar Games
4679,IHF Handball Challenge 12,283490.0,Neutron Games
4680,Magicians &amp; Looters,284180.0,Morgopolis Studios
